"","KO","Level1","Level2","Level3","Level4"
"170","K01212"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00500 Starch and sucrose metabolism","    K01212  sacC, levB; levanase"
"171","K01217"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00531 Glycosaminoglycan degradation","    K01217  IDUA; L-iduronidase"
"172","K01231"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00510 N-Glycan biosynthesis","    K01231  MAN2; alpha-mannosidase II"
"173","K01232"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00500 Starch and sucrose metabolism","    K01232  glvA; maltose-6'-phosphate glucosidase"
"174","K01235"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K01235  aguA; alpha-glucuronidase"
"175","K01238"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K01238  SUN; SUN family beta-glucosidase"
"176","K01240"," 09100 Metabolism","  09104 Nucleotide metabolism","   00240 Pyrimidine metabolism","    K01240  URH1; uridine nucleosidase"
"177","K01241"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K01241  amn; AMP nucleosidase"
"178","K01244"," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K01244  MTN; 5'-methylthioadenosine nucleosidase"
"179","K01246"," 09120 Genetic Information Processing","  09124 Replication and repair","   03410 Base excision repair","    K01246  tag; DNA-3-methyladenine glycosylase I"
"180","K01250"," 09100 Metabolism","  09104 Nucleotide metabolism","   00240 Pyrimidine metabolism","    K01250  rihA; pyrimidine-specific ribonucleoside hydrolase"
"181","K01253"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00980 Metabolism of xenobiotics by cytochrome P450","    K01253  EPHX1; microsomal epoxide hydrolase"
"182","K01268"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K01268  LAP4; aminopeptidase I"
"183","K01279"," 09140 Cellular Processes","  09141 Transport and catabolism","   04142 Lysosome","    K01279  TPP1, CLN2; tripeptidyl-peptidase I"
"184","K01285"," 09150 Organismal Systems","  09152 Endocrine system","   04614 Renin-angiotensin system","    K01285  PRCP; lysosomal Pro-X carboxypeptidase"
"185","K01288"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K01288  KEX1; carboxypeptidase D"
"186","K01294"," 09160 Human Diseases","  09167 Endocrine and metabolic disease","   04940 Type I diabetes mellitus","    K01294  CPE; carboxypeptidase E"
"187","K01304"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K01304  pcp; pyroglutamyl-peptidase"
"188","K01307"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00790 Folate biosynthesis","    K01307  GGH; gamma-glutamyl hydrolase"
"189","K01312"," 09130 Environmental Information Processing","  09133 Signaling molecules and interaction","   04080 Neuroactive ligand-receptor interaction","    K01312  PRSS1_2_3; trypsin"
"190","K01317"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K01317  ACR; acrosin"
"191","K01318"," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02024 Quorum sensing","    K01318  sspA; glutamyl endopeptidase"
"192","K01342"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K01342  aprE; subtilisin"
"193","K01369"," 09140 Cellular Processes","  09141 Transport and catabolism","   04142 Lysosome","    K01369  LGMN; legumain"
"194","K01372"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K01372  BLMH, pepC; bleomycin hydrolase"
"195","K01373"," 09140 Cellular Processes","  09141 Transport and catabolism","   04142 Lysosome","    K01373  CTSF; cathepsin F"
"196","K01374"," 09140 Cellular Processes","  09141 Transport and catabolism","   04142 Lysosome","    K01374  CTSO; cathepsin O"
"197","K01404"," 09160 Human Diseases","  09174 Infectious disease: parasitic","   05140 Leishmaniasis","    K01404  GP63; leishmanolysin"
"198","K01408"," 09120 Genetic Information Processing","  09125 Information processing in viruses","   03266 Virion - Herpesvirus","    K01408  IDE, ide; insulysin"
"199","K01411"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K01411  NRD1; nardilysin"
"200","K01430"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K01430  ureA; urease subunit gamma"
"201","K01451"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K01451  hipO; hippurate hydrolase"
"202","K01456"," 09120 Genetic Information Processing","  09123 Folding, sorting and degradation","   04141 Protein processing in endoplasmic reticulum","    K01456  E3.5.1.52, NGLY1, PNG1; peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase"
"203","K01467"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K01467  ampC; beta-lactamase class C"
"204","K01469"," 09100 Metabolism","  09106 Metabolism of other amino acids","   00480 Glutathione metabolism","    K01469  OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing)"
"205","K01477"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K01477  alc, ALLC; allantoicase"
"206","K01483"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K01483  allA; ureidoglycolate lyase"
"207","K01484"," 09100 Metabolism","  09105 Amino acid metabolism","   00330 Arginine and proline metabolism","    K01484  astB; succinylarginine dihydrolase"
"208","K01485"," 09100 Metabolism","  09104 Nucleotide metabolism","   00240 Pyrimidine metabolism","    K01485  codA; cytosine/creatinine deaminase"
"209","K01487"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K01487  guaD, GDA; guanine deaminase"
"210","K01496"," 09100 Metabolism","  09105 Amino acid metabolism","   00340 Histidine metabolism","    K01496  hisI; phosphoribosyl-AMP cyclohydrolase"
"211","K01499"," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K01499  mch; methenyltetrahydromethanopterin cyclohydrolase"
"212","K01500"," 09100 Metabolism","  09102 Energy metabolism","   00720 Carbon fixation pathways in prokaryotes","    K01500  fchA; methenyltetrahydrofolate cyclohydrolase"
"213","K01505"," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K01505  E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase"
"214","K01512"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00620 Pyruvate metabolism","    K01512  acyP; acylphosphatase"
"215","K01513"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00500 Starch and sucrose metabolism","    K01513  ENPP1_3, CD203; ectonucleotide pyrophosphatase/phosphodiesterase family member 1/3"
"216","K01517"," 09100 Metabolism","  09103 Lipid metabolism","   00564 Glycerophospholipid metabolism","    K01517  ADPRM; manganese-dependent ADP-ribose/CDP-alcohol diphosphatase"
"217","K01519"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K01519  rdgB, ITPA; XTP/dITP diphosphohydrolase"
"218","K01520"," 09100 Metabolism","  09104 Nucleotide metabolism","   00240 Pyrimidine metabolism","    K01520  dut, DUT; dUTP diphosphatase"
"219","K01522"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K01522  FHIT; bis(5'-adenosyl)-triphosphatase"
"220","K01523"," 09100 Metabolism","  09105 Amino acid metabolism","   00340 Histidine metabolism","    K01523  hisE; phosphoribosyl-ATP pyrophosphohydrolase"
"221","K01525"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K01525  apaH; bis(5'-nucleosyl)-tetraphosphatase (symmetrical)"
"222","K01526"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K01526  E3.6.1.42; guanosine-diphosphatase"
"223","K01527"," 09140 Cellular Processes","  09143 Cell growth and death","   04214 Apoptosis - fly","    K01527  EGD1, BTF3; nascent polypeptide-associated complex subunit beta"
"224","K01528"," 09130 Environmental Information Processing","  09132 Signal transduction","   04072 Phospholipase D signaling pathway","    K01528  DNM1_3; dynamin 1/3"
"225","K01531"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K01531  mgtA, mgtB; P-type Mg2+ transporter"
"226","K01532"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K01532  PCA1,CAD2; Cd2+-exporting ATPase"
"227","K01540"," 09130 Environmental Information Processing","  09132 Signal transduction","   04024 cAMP signaling pathway","    K01540  ATP1B, CD298; sodium/potassium-transporting ATPase subunit beta"
"228","K01546"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K01546  kdpA; potassium-transporting ATPase potassium-binding subunit"
"229","K01547"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K01547  kdpB; potassium-transporting ATPase ATP-binding subunit"
"230","K01557"," 09100 Metabolism","  09105 Amino acid metabolism","   00350 Tyrosine metabolism","    K01557  FAHD1; acylpyruvate hydrolase"
"231","K01563"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00625 Chloroalkane and chloroalkene degradation","    K01563  dhaA; haloalkane dehalogenase"
"232","K01571"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00620 Pyruvate metabolism","    K01571  oadA; oxaloacetate decarboxylase (Na+ extruding) subunit alpha"
"233","K01583"," 09100 Metabolism","  09105 Amino acid metabolism","   00330 Arginine and proline metabolism","    K01583  E4.1.1.19; arginine decarboxylase"
"234","K01587"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K01587  PAICS; phosphoribosylaminoimidazole carboxylase / phosphoribosylaminoimidazole-succinocarboxamide synthase"
"235","K01588"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K01588  purE; 5-(carboxyamino)imidazole ribonucleotide mutase"
"236","K01590"," 09100 Metabolism","  09105 Amino acid metabolism","   00340 Histidine metabolism","    K01590  hdc, HDC; histidine decarboxylase"
"237","K01630"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00053 Ascorbate and aldarate metabolism","    K01630  garL; 2-dehydro-3-deoxyglucarate aldolase"
"238","K01631"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00052 Galactose metabolism","    K01631  dgoA; 2-dehydro-3-deoxyphosphogalactonate aldolase"
"239","K01634"," 09100 Metabolism","  09103 Lipid metabolism","   00600 Sphingolipid metabolism","    K01634  SGPL1, DPL1; sphinganine-1-phosphate aldolase"
"240","K01646"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K01646  citD; citrate lyase subunit gamma (acyl carrier protein)"
"241","K01648"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00020 Citrate cycle (TCA cycle)","    K01648  ACLY; ATP citrate (pro-S)-lyase"
"242","K01655"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00620 Pyruvate metabolism","    K01655  LYS21, LYS20; homocitrate synthase"
"243","K01664"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00790 Folate biosynthesis","    K01664  pabA; para-aminobenzoate synthetase component II"
"244","K01668"," 09100 Metabolism","  09105 Amino acid metabolism","   00350 Tyrosine metabolism","    K01668  E4.1.99.2; tyrosine phenol-lyase"
"245","K01702"," 09100 Metabolism","  09105 Amino acid metabolism","   00290 Valine, leucine and isoleucine biosynthesis","    K01702  LEU1; 3-isopropylmalate dehydratase"
"246","K01707"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00053 Ascorbate and aldarate metabolism","    K01707  kdgD; 5-dehydro-4-deoxyglucarate dehydratase"
"247","K01711"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K01711  gmd, GMDS; GDPmannose 4,6-dehydratase"
"248","K01715"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K01715  crt; enoyl-CoA hydratase"
"249","K01716"," 09100 Metabolism","  09103 Lipid metabolism","   00061 Fatty acid biosynthesis","    K01716  fabA; 3-hydroxyacyl-[acyl-carrier protein] dehydratase / trans-2-decenoyl-[acyl-carrier protein] isomerase"
"250","K01720"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00640 Propanoate metabolism","    K01720  prpD; 2-methylcitrate dehydratase"
"251","K01723"," 09100 Metabolism","  09103 Lipid metabolism","   00592 alpha-Linolenic acid metabolism","    K01723  AOS; hydroperoxide dehydratase"
"252","K01725"," 09100 Metabolism","  09102 Energy metabolism","   00910 Nitrogen metabolism","    K01725  cynS; cyanate lyase"
"253","K01751"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K01751  E4.3.1.15; diaminopropionate ammonia-lyase"
"254","K01758"," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K01758  CTH; cystathionine gamma-lyase"
"255","K01762"," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K01762  ACS; 1-aminocyclopropane-1-carboxylate synthase"
"256","K01773"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   00199 Cytochrome P450","    K01773  CYP71B40_41; aldoxime dehydratase"
"257","K01779"," 09100 Metabolism","  09105 Amino acid metabolism","   00250 Alanine, aspartate and glutamate metabolism","    K01779  racD; aspartate racemase"
"258","K01781"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00627 Aminobenzoate degradation","    K01781  mdlA; mandelate racemase"
"259","K01792"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00010 Glycolysis / Gluconeogenesis","    K01792  E5.1.3.15; glucose-6-phosphate 1-epimerase"
"260","K01793"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin","    K01793  GLCE; heparosan-N-sulfate-glucuronate 5-epimerase"
"261","K01799"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K01799  nicE, maiA; maleate isomerase"
"262","K01800"," 09100 Metabolism","  09105 Amino acid metabolism","   00350 Tyrosine metabolism","    K01800  maiA, GSTZ1; maleylacetoacetate isomerase"
"263","K01801"," 09100 Metabolism","  09105 Amino acid metabolism","   00350 Tyrosine metabolism","    K01801  nagL; maleylpyruvate isomerase"
"264","K01818"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00040 Pentose and glucuronate interconversions","    K01818  fucI; L-fucose/D-arabinose isomerase"
"265","K01821"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K01821  praC, xylH; 4-oxalocrotonate tautomerase"
"266","K01822"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00984 Steroid degradation","    K01822  E5.3.3.1; steroid Delta-isomerase"
"267","K01824"," 09100 Metabolism","  09103 Lipid metabolism","   00100 Steroid biosynthesis","    K01824  EBP; cholestenol Delta-isomerase"
"268","K01846"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00630 Glyoxylate and dicarboxylate metabolism","    K01846  glmS, mutS, mamA; methylaspartate mutase sigma subunit"
